DFT,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7
1,0.28,-0.21,-0.29,-0.08,0.44,-0.08,-0.05
0,0.88,-0.21,1.07,0.83,3,-0.08,-0.05
0,3,-0.21,-0.5,3,2.61,-0.08,-0.05
0,0.06,-0.21,0.94,0.35,0.62,-0.08,-0.05
1,0.47,-0.21,1.23,-0.13,0.26,-0.08,-0.05
1,0.34,-0.27,0.6,0.07,1.34,0.14,0
0,0.48,-0.21,0.11,0.86,3,0.36,0.13
1,0.32,-0.21,0.42,-0.2,-0.47,-0.08,-0.05
0,0.42,-0.21,0.7,0.14,0.26,-0.08,-0.05
0,0.85,-0.21,2.1,0.62,2.07,-0.08,-0.05
0,-0.09,-0.21,0.37,0.19,1.52,-0.08,-0.05
0,2.23,-0.21,-0.4,0.69,1.16,-0.08,-0.05
0,-0.24,-0.21,0.49,-0.14,-0.1,-0.08,-0.05
0,-0.15,-0.21,-0.53,0.53,3,0.14,0.54
0,1.47,-0.21,1.18,0.24,0.62,-0.08,-0.05
0,1.56,-0.21,1.07,-0.08,-0.1,-0.08,-0.05
1,1.71,-0.21,0.63,-0.12,-0.29,-0.08,-0.05
1,-0.04,-0.21,0.17,0.03,0.62,-0.08,-0.05
1,2.65,-0.21,-0.53,-0.2,-0.65,-0.08,-0.05
0,0.94,-0.21,1.23,-0.2,-0.65,0.58,-0.02
1,-0.34,0.9,-0.12,-0.2,-0.47,-0.08,-0.05
0,1.47,-0.21,3,2.36,0.44,-0.08,-0.05
0,3,-0.21,-0.53,0.45,2.25,2.57,2.95
1,3,-0.27,2.68,0.22,0.62,0.36,0.04
0,1.87,-0.21,-0.53,1.26,2.25,-0.08,-0.05
0,2.13,-0.21,1.37,-0.08,1.16,-0.08,-0.05
0,0.9,-0.21,1.67,0.4,2.61,-0.08,-0.05
1,-0.09,-0.21,0.88,-0.08,0.44,-0.08,-0.05
0,0.52,-0.21,-0.18,-0.11,-0.1,-0.08,-0.05
0,0.93,-0.21,-0.53,0.12,2.25,-0.08,-0.05
1,0.48,-0.21,0.2,-0.2,-0.65,-0.08,-0.05
0,-0.14,-0.21,-0.38,-0.11,-0.47,-0.08,-0.05
0,2.09,-0.21,1.23,-0.17,-0.29,0.58,0.4
0,1.23,-0.21,0.44,-0.18,0.26,-0.08,-0.05
0,0.86,-0.27,0.42,-0.2,-0.29,1.02,0.12
1,0.06,-0.21,0.24,-0.16,0.44,-0.08,-0.05
0,0.94,-0.21,0.56,0.42,3,-0.08,-0.05
1,0.57,-0.21,-0.45,-0.2,-0.65,-0.08,-0.05
1,0.5,-0.21,-0.52,-0.04,0.62,-0.08,-0.05
0,2.85,-0.21,-0.27,0.22,0.62,-0.08,-0.05
0,0.51,-0.21,-0.08,-0.11,0.26,-0.08,-0.05
1,0.02,-0.21,1.4,-0.06,0.44,-0.08,-0.05
1,0.22,-0.21,0.88,0.17,0.98,-0.08,-0.05
0,0.33,-0.21,1.2,-0.1,0.62,-0.08,-0.05
1,-0.1,-0.21,0.52,-0.17,0.08,-0.08,-0.05
0,0.53,-0.21,1.59,0,0.08,-0.08,-0.05
1,1.2,-0.21,2.65,-0.2,-0.65,0.36,0
1,0.73,-0.21,0.24,-0.12,0.26,-0.08,-0.05
1,1.97,-0.21,0.23,3,2.79,-0.08,-0.05
0,0.32,-0.21,2.61,-0.05,0.62,-0.08,-0.05
1,-0.41,-0.21,-0.5,-0.2,-0.47,-0.08,-0.05
0,0.3,-0.21,0.42,-0.09,-0.29,1.02,0.25
0,0.15,-0.21,0.06,0.15,1.88,-0.08,-0.05
1,0.99,-0.21,2.44,0.24,1.16,-0.08,-0.05
0,2.94,-0.21,-0.53,1.29,1.16,-0.08,-0.05
0,0.76,-0.21,-0.43,-0.11,-0.29,-0.08,-0.05
0,0.65,-0.27,0.89,0.61,0.26,2.79,0.1
1,0.75,-0.21,0.7,0.17,0.44,-0.08,-0.05
0,-0.12,-0.21,0.34,-0.19,-0.1,-0.08,-0.05
0,1.7,-0.21,0.55,0.1,1.16,-0.08,-0.05
1,0.17,-0.21,1.51,-0.2,-0.65,-0.08,-0.05
1,-0.3,-0.1,-0.49,-0.2,-0.65,-0.08,-0.05
1,-0.23,-0.21,0.69,-0.2,-0.29,-0.08,-0.05
0,-0.11,-0.21,1.14,0.01,0.08,-0.08,-0.05
0,0.08,-0.21,0.37,0.02,0.26,-0.08,-0.05
0,0.03,-0.21,-0.31,-0.12,0.08,-0.08,-0.05
1,-0.18,-0.21,-0.21,-0.2,-0.47,-0.08,-0.05
0,1.21,-0.21,3,-0.2,-0.29,-0.08,-0.05
1,3,-0.21,3,-0.2,-0.65,-0.08,-0.05
0,0.84,-0.21,0.92,-0.19,-0.29,-0.08,-0.05
1,0.74,-0.27,2.42,-0.18,-0.29,0.14,-0.02
0,1.07,-0.21,0.74,1.24,2.97,-0.08,-0.05
0,1.57,-0.21,3,3,3,-0.08,-0.05
1,2.04,0.45,2.96,-0.19,-0.47,0.36,0.06
1,0.41,-0.21,1.02,1.04,3,-0.08,-0.05
0,1.48,-0.21,0.08,0.55,2.07,-0.08,-0.05
0,0.69,-0.21,0.91,0.32,0.08,-0.08,-0.05
1,0.59,-0.21,1.22,-0.11,-0.47,-0.08,-0.05
0,0.16,-0.21,0.2,-0.17,-0.29,-0.08,-0.05
0,-0.22,-0.21,-0.42,-0.1,0.08,-0.08,-0.05
0,-0.28,-0.21,0.29,-0.07,0.08,-0.08,-0.05
0,0.22,-0.21,0.7,-0.02,0.98,-0.08,-0.05
0,1.25,-0.21,3,0.08,0.62,1.91,0.27
0,0.21,-0.21,0.66,0.59,1.7,-0.08,-0.05
0,0.78,-0.16,0.22,0.33,0.44,1.24,-0.03
0,1.73,-0.21,3,3,0.8,-0.08,-0.05
0,1.19,-0.21,2.17,0.58,0.62,-0.08,-0.05
0,1.97,-0.21,1.34,0.59,0.62,-0.08,-0.05
0,3,-0.21,0.11,3,3,-0.08,-0.05
0,0.7,-0.21,0.27,-0.13,-0.29,2.57,0.31
1,-0.28,0.01,0.01,-0.11,-0.29,-0.08,-0.05
1,1.24,-0.21,2.31,-0.2,-0.65,-0.08,-0.05
0,1.37,-0.05,3,0.2,3,-0.08,-0.05
0,-0.3,-0.21,-0.5,-0.19,-0.29,-0.08,-0.05
0,0.25,-0.21,1.81,-0.13,0.8,-0.08,-0.05
0,-0.24,-0.21,-0.15,-0.2,-0.29,-0.08,-0.05
1,-0.18,-0.21,-0.2,-0.19,-0.47,-0.08,-0.05
0,1.72,-0.21,1.23,0.36,2.07,-0.08,-0.05
0,-0.16,-0.21,0.26,0,1.52,-0.08,-0.05
0,1.93,-0.21,2.57,0.55,2.61,-0.08,-0.05
1,0.63,-0.21,1.91,-0.19,-0.29,-0.08,-0.05
1,0.24,-0.27,0.47,-0.2,-0.65,0.14,-0.02
0,0.16,-0.16,-0.53,2.11,0.44,-0.08,-0.05
1,0.84,-0.21,1.4,-0.03,0.8,0.14,-0.04
0,0.64,-0.21,2.22,-0.13,0.62,-0.08,-0.05
0,3,-0.21,-0.01,0.75,0.98,-0.08,-0.05
1,0.89,-0.21,2.47,-0.14,-0.1,-0.08,-0.05
0,3,-0.21,3,3,3,3,3
0,2.08,-0.21,1.83,2.6,2.43,-0.08,-0.05
0,-0.05,-0.21,0.35,0.38,1.7,-0.08,-0.05
0,0.76,-0.21,0.01,0.39,1.88,-0.08,-0.05
1,-0.1,-0.21,0.72,0.8,0.98,-0.08,-0.05
0,0,-0.21,0.37,0.53,3,-0.08,-0.05
0,1.6,-0.21,2.01,0.02,-0.47,0.14,0
0,3,-0.21,0.03,3,3,-0.08,-0.05
0,2.62,-0.21,2.46,-0.14,-0.29,0.36,0.22
1,0.22,-0.21,-0.09,0,-0.1,-0.08,-0.05
0,3,-0.21,2.31,-0.15,-0.1,0.58,0.48
1,0.81,-0.21,1.99,-0.2,-0.65,-0.08,-0.05
0,1.12,-0.21,1.51,-0.07,-0.1,-0.08,-0.05
0,0.39,-0.21,0.96,0.12,2.25,-0.08,-0.05
0,1.01,-0.21,-0.04,0.28,1.16,-0.08,-0.05
1,-0.78,3,-0.53,-0.2,-0.65,-0.08,-0.05
0,1.02,-0.21,-0.08,0.09,2.79,-0.08,-0.05
1,0.04,3,0.27,-0.19,-0.47,-0.08,-0.05
0,-0.09,-0.21,-0.1,0.38,1.34,-0.08,-0.05
1,-0.12,-0.1,-0.36,-0.17,-0.47,-0.08,-0.05
0,1.43,-0.21,-0.45,1.05,3,1.69,3
0,0.31,-0.21,0.99,-0.2,-0.65,-0.08,-0.05
1,1.38,-0.21,-0.2,-0.2,-0.47,-0.08,-0.05
1,-0.06,-0.27,0.65,-0.2,-0.47,0.58,-0.03
1,0.05,0.01,-0.5,-0.13,0.44,-0.08,-0.05
0,-0.19,-0.21,0.55,-0.16,-0.47,-0.08,-0.05
0,0.83,-0.21,-0.09,0.35,2.25,-0.08,-0.05
0,0.31,-0.21,-0.16,1.39,3,-0.08,-0.05
1,2.1,-0.21,2.47,0.4,1.7,-0.08,-0.05
1,2.26,-0.21,2.7,1.33,-0.1,-0.08,-0.05
0,0.1,-0.21,1.18,0.1,1.88,-0.08,-0.05
1,0.18,-0.21,0.84,0.07,1.52,-0.08,-0.05
1,0.25,-0.16,1.27,0.2,0.8,-0.08,-0.05
1,1.2,-0.21,2.65,0.88,1.16,-0.08,-0.05
1,1.39,-0.21,-0.44,-0.2,-0.29,0.58,-0.04
0,0.29,0.34,0.4,0.03,-0.29,0.8,0.38
0,0.01,-0.21,-0.53,-0.16,-0.47,-0.08,-0.05
1,-0.78,3,-0.53,-0.2,-0.65,-0.08,-0.05
0,0.11,-0.21,1.1,-0.12,1.16,-0.08,-0.05
0,0.67,-0.21,-0.09,-0.08,-0.1,-0.08,-0.05
0,0.38,-0.21,1.73,-0.2,-0.47,-0.08,-0.05
1,0.45,-0.21,1.13,0.21,-0.1,-0.08,-0.05
0,0.82,-0.21,2.6,0.12,0.26,-0.08,-0.05
0,0.28,-0.21,0.75,0.72,0.8,-0.08,-0.05
0,1.27,-0.21,1.08,-0.09,1.7,0.58,1
0,1.98,-0.21,-0.5,-0.2,-0.65,-0.08,-0.05
0,3,-0.21,1.98,2.96,3,-0.08,-0.05
0,3,-0.21,0.63,1.81,3,-0.08,-0.05
1,-0.26,-0.21,-0.32,-0.19,-0.29,-0.08,-0.05
0,1.61,-0.21,2.05,0.28,0.62,-0.08,-0.05
0,-0.25,-0.21,0.12,0.18,0.26,-0.08,-0.05
0,1.15,-0.21,0.59,-0.04,1.16,-0.08,-0.05
0,0.51,-0.21,-0.3,2.54,0.26,-0.08,-0.05
1,1.43,-0.21,2.4,-0.19,-0.29,-0.08,-0.05
1,2.41,-0.21,-0.2,2.24,2.07,-0.08,-0.05
1,-0.07,-0.16,1.07,-0.2,-0.65,-0.08,-0.05
0,0.9,-0.16,-0.15,-0.11,0.98,0.14,-0.01
0,0.36,-0.21,-0.53,1.11,0.08,-0.08,-0.05
0,0.66,-0.21,-0.28,0.88,0.08,-0.08,-0.05
1,1.44,-0.21,0.58,0.81,3,-0.08,-0.05
0,1.03,-0.21,-0.34,0.49,0.26,-0.08,-0.05
0,0.29,-0.21,0.99,0.16,2.43,-0.08,-0.05
1,0.68,-0.21,1.12,0.05,2.97,-0.08,-0.05
1,0.54,-0.21,1.51,-0.2,-0.65,-0.08,-0.05
0,0.28,-0.21,1.13,0.24,1.16,-0.08,-0.05
0,3,-0.21,2.67,0.08,-0.29,0.58,-0.04
1,1.37,-0.21,-0.42,-0.2,-0.65,-0.08,-0.05
0,0.36,-0.21,-0.53,2.29,1.16,-0.08,-0.05
0,0.16,-0.21,0.04,-0.19,-0.29,-0.08,-0.05
0,0.28,-0.21,-0.45,0.55,0.62,-0.08,-0.05
0,0.45,-0.21,0.78,0.04,0.62,-0.08,-0.05
0,1.62,-0.21,0.49,2.34,3,-0.08,-0.05
1,0.49,-0.21,0.17,-0.15,-0.29,-0.08,-0.05
1,0.07,-0.21,0.46,-0.2,-0.65,-0.08,-0.05
0,0.35,-0.21,0.04,-0.01,-0.1,-0.08,-0.05
0,1.14,-0.21,-0.27,0.01,0.8,0.58,0.02
0,-0.08,-0.21,-0.19,0.3,0.44,-0.08,-0.05
0,-0.29,-0.21,0.03,-0.04,0.26,-0.08,-0.05
0,2.41,-0.21,3,0.32,0.62,-0.08,-0.05
0,2.04,-0.16,-0.34,0.43,0.98,-0.08,-0.05
0,-0.42,-0.21,-0.4,-0.02,-0.47,-0.08,-0.05
0,0.98,-0.21,0.67,0.24,1.52,1.69,1.72
0,0.59,-0.21,1.55,-0.04,1.88,-0.08,-0.05
1,2.19,-0.21,3,-0.2,-0.47,-0.08,-0.05
0,1.04,-0.21,0.5,0.12,1.7,-0.08,-0.05
0,0.4,-0.21,0.29,-0.07,1.52,-0.08,-0.05
0,1.38,-0.21,0.58,-0.2,-0.65,0.14,-0.02
1,-0.03,-0.21,-0.27,-0.19,-0.29,-0.08,-0.05
0,1.35,-0.21,0.36,-0.2,-0.65,-0.08,-0.05
0,-0.17,-0.21,0.38,0.29,1.16,-0.08,-0.05
0,1.6,-0.21,0.06,0.67,3,-0.08,-0.05
1,0.5,-0.21,1.69,-0.19,-0.1,-0.08,-0.05
1,-0.16,-0.21,-0.49,-0.2,-0.47,-0.08,-0.05
1,0.06,-0.21,0.57,-0.13,-0.1,-0.08,-0.05
0,1.65,0.4,3,-0.12,0.44,-0.08,-0.05
0,0.34,-0.21,0.52,0.83,1.7,-0.08,-0.05
0,0.05,-0.21,-0.43,0.33,0.26,-0.08,-0.05
1,0.14,-0.21,1.37,0.01,0.44,-0.08,-0.05
0,0.45,-0.21,0.21,0.63,3,-0.08,-0.05
0,-0.13,-0.1,0.09,-0.06,0.62,-0.08,-0.05
1,0.64,-0.21,1.89,0.03,0.8,0.14,-0.03
0,0.07,-0.21,0.45,-0.05,0.44,0.58,0.34
0,3,-0.16,3,-0.1,0.62,0.14,-0.02
1,0.13,-0.21,1.02,0.06,2.07,-0.08,-0.05
0,1.38,-0.21,1.14,-0.17,-0.47,-0.08,-0.05
0,2.74,-0.21,0.98,0.36,0.08,-0.08,-0.05
0,1.24,-0.21,3,0.48,3,-0.08,-0.05
0,1.06,-0.21,-0.34,0.02,0.98,-0.08,-0.05
0,2.22,-0.21,0.22,1.85,2.61,-0.08,-0.05
1,0,-0.21,-0.15,-0.2,-0.65,-0.08,-0.05
0,-0.02,-0.21,0.08,-0.06,1.88,-0.08,-0.05
1,2.54,-0.27,0.38,-0.19,-0.47,2.35,0.25
0,1,-0.21,3,0.96,3,-0.08,-0.05
0,1.11,-0.21,0.03,0,1.52,-0.08,-0.05
1,0.29,-0.21,-0.18,-0.17,0.08,-0.08,-0.05
0,0.41,-0.21,-0.39,0.97,3,-0.08,-0.05
0,0.39,-0.21,1.35,0.35,2.43,-0.08,-0.05
0,-0.05,-0.21,0.26,0.11,1.16,-0.08,-0.05
0,0.31,-0.21,0.15,0.45,2.07,0.14,0.33
1,0.71,-0.21,-0.2,0.24,1.7,-0.08,-0.05
0,0.43,-0.21,1.44,0.11,2.07,-0.08,-0.05
1,1.69,-0.21,2.93,0.27,-0.47,-0.08,-0.05
0,0.83,-0.21,-0.08,0.01,1.52,-0.08,-0.05
0,3,-0.21,1.44,3,2.43,-0.08,-0.05
1,0.1,-0.21,0.58,-0.05,0.26,-0.08,-0.05
0,0.47,-0.21,0.4,1.19,2.25,-0.08,-0.05
0,0.23,-0.21,1.89,-0.14,0.08,-0.08,-0.05
1,2.43,-0.21,3,-0.16,-0.29,-0.08,-0.05
1,1.95,-0.21,0.89,-0.16,-0.47,-0.08,-0.05
0,0.76,-0.21,0.19,-0.2,-0.65,0.8,0.1
0,1.8,-0.21,-0.43,0.03,0.98,-0.08,-0.05
0,0.11,-0.21,-0.38,0.74,2.07,-0.08,-0.05
0,0.19,-0.21,-0.01,-0.2,-0.65,-0.08,-0.05
1,0.08,-0.21,-0.4,-0.2,-0.65,-0.08,-0.05
0,2.92,-0.16,2.35,-0.06,1.52,0.14,-0.04
0,-0.19,-0.21,-0.15,0.19,0.08,-0.08,-0.05
0,3,-0.21,3,0.14,1.7,3,2.4
0,0.75,-0.21,-0.53,1.67,0.44,-0.08,-0.05
1,3,-0.21,3,3,3,-0.08,-0.05
1,2.09,-0.21,2.95,-0.19,-0.29,-0.08,-0.05
0,1.15,-0.21,1.8,-0.2,-0.47,-0.08,-0.05
0,1.72,-0.21,-0.26,0.15,0.8,-0.08,-0.05
0,-0.32,-0.21,0.04,-0.18,0.08,-0.08,-0.05
0,1.53,-0.21,3,0.66,2.07,-0.08,-0.05
0,-0.08,-0.21,-0.53,-0.15,-0.29,-0.08,-0.05
1,1.17,-0.21,1.64,-0.2,-0.65,0.14,0
0,0.84,-0.21,1.62,-0.14,0.08,0.58,0.1
1,1.14,-0.21,0.13,0.19,0.26,-0.08,-0.05
1,1.54,-0.21,1.48,0.42,1.7,3,1.56
1,-0.76,3,-0.53,-0.2,-0.65,-0.08,-0.05
0,-0.05,-0.16,0.26,0.63,1.16,-0.08,-0.05
0,-0.13,-0.21,-0.11,0.15,2.43,-0.08,-0.05
1,0.09,-0.21,0.21,-0.2,-0.65,-0.08,-0.05
0,-0.03,-0.21,0.15,-0.02,0.44,-0.08,-0.05
0,3,-0.21,3,1.97,3,1.91,0.41
0,1.01,-0.21,0.46,-0.07,2.07,-0.08,-0.05
0,1.79,-0.21,-0.19,-0.19,-0.47,1.02,0.77
1,-0.31,3,-0.21,-0.08,-0.47,-0.08,-0.05
0,1.86,-0.21,0.82,0.32,2.07,-0.08,-0.05
0,0.95,-0.21,1.26,1.43,3,-0.08,-0.05
1,0,-0.21,0.41,-0.04,0.44,-0.08,-0.05
0,2.19,-0.21,2.33,0.69,1.52,-0.08,-0.05
0,1,-0.16,1.37,3,1.34,0.14,-0.04
0,-0.15,-0.16,-0.31,0.02,0.62,-0.08,-0.05
0,1.45,-0.21,2.59,0.02,0.8,-0.08,-0.05
1,1.27,-0.21,3,0.81,3,-0.08,-0.05
1,1.2,-0.27,2.13,-0.2,-0.47,0.36,0
0,0.44,-0.21,-0.1,0.09,0.8,-0.08,-0.05
1,-0.1,-0.21,-0.26,-0.17,-0.47,-0.08,-0.05
1,3,-0.21,1.28,0.62,3,-0.08,-0.05
0,-0.18,-0.21,-0.52,-0.2,-0.65,-0.08,-0.05
1,0.86,-0.1,1.18,0.03,2.07,-0.08,-0.05
0,0.41,-0.21,0.53,-0.13,-0.1,-0.08,-0.05
1,0.38,-0.21,0.94,-0.02,-0.29,-0.08,-0.05
0,2.86,-0.21,-0.26,1.14,2.79,-0.08,-0.05
0,0.3,-0.21,-0.47,0.28,1.7,-0.08,-0.05
1,1.83,-0.21,3,0.26,0.98,-0.08,-0.05
1,2.22,-0.21,3,-0.2,-0.29,-0.08,-0.05
0,0.66,-0.21,1,-0.1,0.98,-0.08,-0.05
0,-0.11,-0.21,0.02,-0.13,0.62,-0.08,-0.05
1,0.06,-0.16,0.89,-0.17,-0.29,-0.08,-0.05
0,0.75,-0.21,-0.2,-0.02,0.62,-0.08,-0.05
0,2.54,-0.21,-0.47,1.19,0.98,-0.08,-0.05
0,3,-0.21,3,0.85,2.61,-0.08,-0.05
0,3,-0.21,3,2.61,3,-0.08,-0.05
0,-0.23,-0.16,-0.38,0,1.16,-0.08,-0.05
1,-0.58,1.79,-0.24,-0.2,-0.47,-0.08,-0.05
0,3,-0.21,3,0.73,3,1.69,0
1,2.25,-0.21,3,0.58,3,-0.08,-0.05
0,0.09,-0.21,-0.11,0.49,0.08,-0.08,-0.05
0,1.02,-0.21,-0.06,0.02,-0.47,0.8,0.87
0,2.19,-0.21,1.27,0.51,1.52,0.58,0.03
0,-0.24,-0.21,-0.53,0.03,0.62,-0.08,-0.05
1,1.04,-0.21,0.62,-0.2,-0.65,-0.08,-0.05
1,3,-0.21,0.31,0.2,-0.1,-0.08,-0.05
0,1.48,-0.21,-0.26,3,1.88,0.58,0.02
0,-0.71,3,-0.43,-0.2,-0.65,0.14,0.22
0,0.29,-0.21,0.99,0.07,0.62,-0.08,-0.05
0,0.02,-0.21,1.02,0.49,2.79,-0.08,-0.05
0,1.44,-0.21,3,-0.15,0.08,1.02,0.86
0,-0.12,-0.21,0.72,-0.17,-0.29,-0.08,-0.05
1,-0.27,-0.21,-0.18,-0.14,-0.29,-0.08,-0.05
0,1.66,-0.21,1.69,0.03,2.25,-0.08,-0.05
0,3,-0.21,-0.53,3,0.98,-0.08,-0.05
0,3,-0.21,-0.04,3,1.34,-0.08,-0.05
0,1.21,-0.21,2.93,1.47,2.43,-0.08,-0.05
0,0.32,-0.21,0.52,-0.2,-0.65,0.58,0.4
0,0.97,-0.21,2.93,0.34,0.44,0.36,0.08
1,3,-0.21,1.51,-0.2,-0.47,-0.08,-0.05
1,-0.22,-0.21,0.14,0.24,1.34,-0.08,-0.05
0,-0.11,-0.21,0.54,-0.2,-0.65,0.8,0.06
0,1.72,-0.21,1.02,0.11,0.44,0.14,0.02
0,3,-0.21,0.24,3,2.61,-0.08,-0.05
0,0.22,-0.21,0.06,0.03,2.61,-0.08,-0.05
0,2.18,-0.21,-0.53,1.71,2.43,-0.08,-0.05
1,2.37,-0.21,3,0.03,1.88,-0.08,-0.05
1,0.83,-0.21,1.99,-0.2,-0.47,-0.08,-0.05
1,3,-0.27,3,-0.08,0.26,0.58,0.07
1,0.06,0.4,0.03,-0.2,-0.47,0.14,-0.04
0,0.29,-0.05,0.82,-0.16,0.98,-0.08,-0.05
0,1.06,-0.21,-0.38,1.29,2.25,-0.08,-0.05
0,1.95,-0.21,1.85,0.59,1.34,-0.08,-0.05
0,1.97,-0.21,1.66,0.11,1.88,-0.08,-0.05
0,1.18,-0.16,-0.5,0.9,1.16,-0.08,-0.05
0,0.14,-0.1,1.34,0.53,1.88,-0.08,-0.05
0,0.66,-0.21,0.17,0.25,0.8,-0.08,-0.05
0,0.58,-0.21,0.84,0.91,3,-0.08,-0.05
0,0.74,-0.21,1.29,0.35,2.07,-0.08,-0.05
0,1.44,-0.21,3,0.35,1.16,-0.08,-0.05
1,-0.39,3,0.13,-0.2,-0.65,-0.08,-0.05
0,-0.2,-0.21,0.39,-0.15,-0.29,-0.08,-0.05
1,1.36,-0.21,1.92,0.12,-0.47,-0.08,-0.05
0,1.47,-0.21,-0.31,2.83,3,0.58,0.01
0,0.51,-0.21,-0.3,0.14,1.34,-0.08,-0.05
1,0.62,-0.21,0.26,-0.15,-0.47,-0.08,-0.05
1,3,3,-0.53,-0.2,-0.65,-0.08,-0.05
0,0.68,-0.21,0.81,1.47,1.16,-0.08,-0.05
0,2.82,-0.21,0.78,3,2.43,-0.08,-0.05
0,1.49,-0.21,0.35,0.14,0.98,0.14,-0.04
0,0.22,-0.21,0.01,-0.2,-0.47,0.58,0.28
1,0.93,-0.21,2.09,0.11,0.62,-0.08,-0.05
0,1.72,-0.21,0.62,1.12,3,-0.08,-0.05
0,0.08,-0.21,0.43,-0.07,-0.29,-0.08,-0.05
1,-0.03,-0.27,0.1,-0.2,-0.65,0.14,-0.02
0,-0.34,-0.21,-0.38,-0.05,1.7,-0.08,-0.05
0,0.92,-0.21,-0.01,-0.06,0.8,-0.08,-0.05
0,1.45,-0.21,2.45,0.29,3,-0.08,-0.05
0,2.03,-0.21,0.09,-0.17,-0.47,-0.08,-0.05
1,0.32,-0.21,-0.13,-0.2,-0.29,-0.08,-0.05
0,1.19,-0.21,0.14,1.5,2.61,-0.08,-0.05
0,0.27,-0.21,0.47,-0.05,1.7,-0.08,-0.05
0,0.7,-0.21,-0.53,-0.18,-0.47,-0.08,-0.05
0,0.14,-0.16,-0.22,-0.16,0.44,-0.08,-0.05
0,-0.08,-0.21,0.23,-0.03,-0.29,-0.08,-0.05
0,1.38,-0.21,-0.01,1.2,1.16,1.02,0.36
0,2.46,-0.21,-0.24,2.28,0.98,-0.08,-0.05
0,1.32,-0.21,-0.4,3,1.16,-0.08,-0.05
0,1.12,-0.21,1.94,0.88,1.88,3,3
0,0.14,-0.21,0.26,0.06,0.8,-0.08,-0.05
1,3,-0.21,1.97,-0.2,-0.65,-0.08,-0.05
1,-0.16,-0.21,0.37,-0.2,-0.65,-0.08,-0.05
1,0.27,-0.21,1.32,-0.15,-0.1,-0.08,-0.05
0,2.82,-0.21,3,-0.2,-0.65,-0.08,-0.05
0,3,-0.16,0.04,1.89,3,-0.08,-0.05
1,3,3,-0.53,-0.2,-0.65,-0.08,-0.05
0,0.26,-0.21,-0.24,-0.2,-0.47,2.13,0.2
0,3,-0.21,-0.53,3,3,-0.08,-0.05
0,1.12,-0.21,0.66,0.27,0.8,-0.08,-0.05
1,1.25,0.23,1.35,-0.2,-0.65,-0.08,-0.05
1,0.34,-0.21,-0.14,-0.05,1.34,-0.08,-0.05
1,2.1,-0.21,0.04,-0.03,0.08,-0.08,-0.05
0,1.51,-0.05,1.66,0.8,3,-0.08,-0.05
1,1.2,2.18,1.11,-0.19,-0.47,-0.08,-0.05
1,0.33,-0.21,0.18,0.15,1.16,-0.08,-0.05
0,3,-0.16,-0.53,-0.19,-0.47,-0.08,-0.05
0,0.27,-0.21,-0.18,0.06,2.25,-0.08,-0.05
0,-0.1,-0.21,-0.17,0.04,0.8,-0.08,-0.05
0,2.37,-0.21,3,0.32,0.98,-0.08,-0.05
1,1.97,-0.16,2.87,1.71,3,-0.08,-0.05
0,0.08,-0.21,-0.5,0.18,0.08,-0.08,-0.05
0,3,-0.21,3,1.05,2.43,-0.08,-0.05
0,0.58,-0.21,1.66,0.15,1.16,-0.08,-0.05
0,0.19,-0.21,0.49,-0.12,0.26,-0.08,-0.05
0,0.51,-0.21,-0.53,-0.19,-0.47,0.14,-0.02
1,1.2,-0.16,0.03,-0.17,-0.29,-0.08,-0.05
0,-0.21,-0.21,-0.4,-0.19,-0.1,-0.08,-0.05
0,-0.15,-0.21,-0.11,0.22,2.25,-0.08,-0.05
0,1.48,-0.16,2.51,0.14,-0.29,-0.08,-0.05
1,0.14,-0.16,1.17,0.14,0.8,-0.08,-0.05
0,2.09,-0.21,1.38,3,2.61,-0.08,-0.05
0,-0.23,-0.21,0.17,-0.18,-0.1,-0.08,-0.05
0,1.06,-0.21,3,1.29,2.07,-0.08,-0.05
0,2.95,-0.21,-0.53,1.58,2.97,-0.08,-0.05
1,2.97,-0.21,3,-0.2,-0.65,-0.08,-0.05
0,1.61,-0.21,2.75,1.75,3,-0.08,-0.05
0,0.29,-0.21,1.04,0.59,1.7,-0.08,-0.05
0,2.03,-0.21,0.29,0.59,1.88,-0.08,-0.05
0,3,-0.21,-0.53,3,3,-0.08,-0.05
0,3,-0.21,3,1.75,2.61,-0.08,-0.05
1,-0.41,-0.16,-0.51,-0.2,-0.65,-0.08,-0.05
0,0.52,-0.21,-0.35,0.35,2.07,-0.08,-0.05
1,3,-0.27,2.79,-0.2,-0.47,0.14,0.04
0,0.27,-0.27,1.23,-0.2,-0.65,-0.08,-0.05
1,0.68,-0.21,1.64,-0.2,-0.65,-0.08,-0.05
0,-0.16,-0.16,-0.22,0.64,0.8,-0.08,-0.05
0,1.06,-0.21,-0.52,0.84,3,-0.08,-0.05
1,-0.48,1.01,-0.16,-0.19,-0.47,-0.08,-0.05
0,-0.15,-0.21,-0.2,0.04,0.44,-0.08,-0.05
0,0.72,-0.21,1.76,0,2.07,-0.08,-0.05
0,3,-0.21,0.31,2.8,3,-0.08,-0.05
0,2.04,-0.21,3,-0.1,-0.1,-0.08,-0.05
1,2.23,-0.21,-0.51,-0.06,-0.47,-0.08,-0.05
1,1.52,-0.21,-0.05,-0.1,0.26,-0.08,-0.05
1,0.41,-0.16,-0.32,1.14,1.34,-0.08,-0.05
